terminal_level,known_density,fitted_density
2.720717293013561630e+03,1.519856013241097563e-10,0.000000000000000000e+00
2.721294462730939813e+03,1.532371648475637872e-10,0.000000000000000000e+00
2.721871632448317541e+03,1.544984185197740994e-10,0.000000000000000000e+00
2.722448802165696179e+03,1.557694323339128613e-10,0.000000000000000000e+00
2.723025971883073908e+03,1.570502767499309592e-10,0.000000000000000000e+00
2.723603141600452545e+03,1.583410226973990260e-10,0.000000000000000000e+00
2.724180311317830274e+03,1.596417415783455501e-10,0.000000000000000000e+00
2.724757481035208457e+03,1.609525052701333443e-10,0.000000000000000000e+00
2.725334650752586640e+03,1.622733861283244595e-10,0.000000000000000000e+00
2.725911820469964823e+03,1.636044569895821934e-10,0.000000000000000000e+00
2.726488990187343006e+03,1.649457911745774666e-10,0.000000000000000000e+00
2.727066159904721189e+03,1.662974624909141730e-10,0.000000000000000000e+00
2.727643329622099373e+03,1.676595452360744080e-10,0.000000000000000000e+00
2.728220499339477556e+03,1.690321142003672124e-10,0.000000000000000000e+00
2.728797669056855739e+03,1.704152446699093692e-10,0.000000000000000000e+00
2.729374838774233922e+03,1.718090124296073897e-10,0.000000000000000000e+00
2.729952008491612105e+03,1.732134937661666419e-10,0.000000000000000000e+00
2.730529178208990288e+03,1.746287654711104557e-10,0.000000000000000000e+00
2.731106347926368471e+03,1.760549048438144029e-10,0.000000000000000000e+00
2.731683517643746654e+03,1.774919896945632980e-10,0.000000000000000000e+00
2.732260687361124837e+03,1.789400983476195470e-10,0.000000000000000000e+00
2.732837857078503021e+03,1.803993096443056104e-10,0.000000000000000000e+00
2.733415026795881204e+03,1.818697029461122375e-10,0.000000000000000000e+00
2.733992196513258932e+03,1.833513581378072440e-10,0.000000000000000000e+00
2.734569366230637570e+03,1.848443556305880005e-10,0.000000000000000000e+00
2.735146535948015298e+03,1.863487763652091319e-10,0.000000000000000000e+00
2.735723705665393936e+03,1.878647018151767266e-10,0.000000000000000000e+00
2.736300875382771665e+03,1.893922139899130526e-10,0.000000000000000000e+00
2.736878045100149848e+03,1.909313954379742377e-10,0.000000000000000000e+00
2.737455214817528031e+03,1.924823292502587486e-10,0.000000000000000000e+00
2.738032384534906214e+03,1.940450990632534540e-10,0.000000000000000000e+00
2.738609554252284397e+03,1.956197890622758626e-10,0.000000000000000000e+00
2.739186723969662580e+03,1.972064839847572548e-10,0.000000000000000000e+00
2.739763893687040763e+03,1.988052691235225308e-10,0.000000000000000000e+00
2.740341063404418946e+03,2.004162303300998903e-10,0.000000000000000000e+00
2.740918233121797130e+03,2.020394540180410314e-10,0.000000000000000000e+00
2.741495402839175313e+03,2.036750271662641754e-10,0.000000000000000000e+00
2.742072572556553496e+03,2.053230373224095769e-10,0.000000000000000000e+00
2.742649742273931679e+03,2.069835726062192283e-10,0.000000000000000000e+00
2.743226911991309862e+03,2.086567217129260260e-10,0.000000000000000000e+00
2.743804081708688045e+03,2.103425739166698190e-10,0.000000000000000000e+00
2.744381251426066228e+03,2.120412190739213425e-10,0.000000000000000000e+00
2.744958421143444411e+03,2.137527476269340684e-10,0.000000000000000000e+00
2.745535590860822595e+03,2.154772506072084377e-10,0.000000000000000000e+00
2.746112760578200323e+03,2.172148196389751952e-10,0.000000000000000000e+00
2.746689930295578961e+03,2.189655469426997926e-10,0.000000000000000000e+00
2.747267100012956689e+03,2.207295253385935111e-10,0.000000000000000000e+00
2.747844269730335327e+03,2.225068482501668487e-10,0.000000000000000000e+00
2.748421439447713055e+03,2.242976097077714299e-10,0.000000000000000000e+00
2.748998609165091239e+03,2.261019043521889354e-10,0.000000000000000000e+00
2.749575778882469422e+03,2.279198274382172148e-10,0.000000000000000000e+00
2.750152948599847605e+03,2.297514748382849882e-10,0.000000000000000000e+00
2.750730118317225788e+03,2.315969430460842544e-10,0.000000000000000000e+00
2.751307288034603971e+03,2.334563291802211307e-10,0.000000000000000000e+00
2.751884457751982154e+03,2.353297309878882500e-10,0.000000000000000000e+00
2.752461627469360337e+03,2.372172468485508844e-10,0.000000000000000000e+00
2.753038797186738520e+03,2.391189757776501039e-10,0.000000000000000000e+00
2.753615966904116704e+03,2.410350174303442693e-10,0.000000000000000000e+00
2.754193136621494887e+03,2.429654721052384790e-10,0.000000000000000000e+00
2.754770306338873070e+03,2.449104407481644748e-10,0.000000000000000000e+00
2.755347476056251253e+03,2.468700249559584270e-10,0.000000000000000000e+00
2.755924645773629436e+03,2.488443269802690674e-10,0.000000000000000000e+00
2.756501815491007619e+03,2.508334497313805044e-10,0.000000000000000000e+00
2.757078985208385802e+03,2.528374967820581992e-10,0.000000000000000000e+00
2.757656154925763985e+03,2.548565723714166041e-10,0.000000000000000000e+00
2.758233324643141714e+03,2.568907814087930039e-10,0.000000000000000000e+00
2.758810494360520352e+03,2.589402294776697485e-10,0.000000000000000000e+00
2.759387664077898080e+03,2.610050228395731684e-10,0.000000000000000000e+00
2.759964833795276718e+03,2.630852684380494181e-10,0.000000000000000000e+00
2.760542003512654446e+03,2.651810739025973068e-10,0.000000000000000000e+00
2.761119173230033084e+03,2.672925475526820886e-10,0.000000000000000000e+00
2.761696342947410812e+03,2.694197984017150801e-10,0.000000000000000000e+00
2.762273512664788996e+03,2.715629361611091203e-10,0.000000000000000000e+00
2.762850682382167179e+03,2.737220712442969106e-10,0.000000000000000000e+00
2.763427852099545362e+03,2.758973147708147539e-10,0.000000000000000000e+00
2.764005021816923545e+03,2.780887785703876373e-10,0.000000000000000000e+00
2.764582191534301728e+03,2.802965751870438357e-10,0.000000000000000000e+00
2.765159361251679911e+03,2.825208178832271369e-10,0.000000000000000000e+00
2.765736530969058094e+03,2.847616206439742066e-10,0.000000000000000000e+00
2.766313700686436277e+03,2.870190981810652776e-10,0.000000000000000000e+00
2.766890870403814461e+03,2.892933659372309322e-10,0.000000000000000000e+00
2.767468040121192644e+03,2.915845400903615202e-10,0.000000000000000000e+00
2.768045209838570827e+03,2.938927375577471840e-10,0.000000000000000000e+00
2.768622379555949010e+03,2.962180760003323586e-10,0.000000000000000000e+00
2.769199549273327193e+03,2.985606738269955519e-10,0.000000000000000000e+00
2.769776718990705376e+03,3.009206501988567333e-10,0.000000000000000000e+00
2.770353888708083559e+03,3.032981250335968184e-10,0.000000000000000000e+00
2.770931058425461742e+03,3.056932190097976281e-10,0.000000000000000000e+00
2.771508228142839471e+03,3.081060535713207752e-10,0.000000000000000000e+00
2.772085397860218109e+03,3.105367509316871725e-10,0.000000000000000000e+00
2.772662567577595837e+03,3.129854340784936085e-10,0.000000000000000000e+00
2.773239737294974475e+03,3.154522267778486069e-10,0.000000000000000000e+00
2.773816907012352203e+03,3.179372535788131457e-10,0.000000000000000000e+00
2.774394076729730386e+03,3.204406398179071370e-10,0.000000000000000000e+00
2.774971246447108570e+03,3.229625116235866458e-10,0.000000000000000000e+00
2.775548416164486753e+03,3.255029959207753919e-10,0.000000000000000000e+00
2.776125585881864936e+03,3.280622204354159494e-10,0.000000000000000000e+00
2.776702755599243119e+03,3.306403136990340260e-10,0.000000000000000000e+00
2.777279925316621302e+03,3.332374050533343818e-10,0.000000000000000000e+00
2.777857095033999485e+03,3.358536246548140675e-10,0.000000000000000000e+00
2.778434264751377668e+03,3.384891034793993400e-10,0.000000000000000000e+00
2.779011434468755851e+03,3.411439733271142183e-10,0.000000000000000000e+00
2.779588604186134035e+03,3.438183668267607749e-10,0.000000000000000000e+00
2.780165773903512218e+03,3.465124174406252249e-10,0.000000000000000000e+00
2.780742943620890401e+03,3.492262594692200484e-10,0.000000000000000000e+00
2.781320113338268584e+03,3.519600280560286995e-10,0.000000000000000000e+00
2.781897283055646767e+03,3.547138591922956531e-10,0.000000000000000000e+00
2.782474452773024950e+03,3.574878897218198141e-10,0.000000000000000000e+00
2.783051622490403133e+03,3.602822573457921271e-10,0.000000000000000000e+00
2.783628792207780862e+03,3.630971006276318958e-10,0.000000000000000000e+00
2.784205961925159500e+03,3.659325589978926869e-10,0.000000000000000000e+00
2.784783131642537228e+03,3.687887727591171568e-10,0.000000000000000000e+00
2.785360301359915866e+03,3.716658830908054086e-10,0.000000000000000000e+00
2.785937471077293594e+03,3.745640320543340287e-10,0.000000000000000000e+00
2.786514640794671777e+03,3.774833625979456911e-10,0.000000000000000000e+00
2.787091810512049960e+03,3.804240185617387637e-10,0.000000000000000000e+00
2.787668980229428144e+03,3.833861446826921192e-10,0.000000000000000000e+00
2.788246149946806327e+03,3.863698865997120233e-10,0.000000000000000000e+00
2.788823319664184510e+03,3.893753908587083869e-10,0.000000000000000000e+00
2.789400489381562693e+03,3.924028049176857520e-10,0.000000000000000000e+00
2.789977659098940876e+03,3.954522771518710887e-10,0.000000000000000000e+00
2.790554828816319059e+03,3.985239568588635105e-10,0.000000000000000000e+00
2.791131998533697242e+03,4.016179942637942793e-10,0.000000000000000000e+00
2.791709168251075425e+03,4.047345405245482795e-10,0.000000000000000000e+00
2.792286337968453608e+03,4.078737477369645023e-10,0.000000000000000000e+00
2.792863507685831792e+03,4.110357689401049280e-10,0.000000000000000000e+00
2.793440677403209975e+03,4.142207581215148258e-10,0.000000000000000000e+00
2.794017847120588158e+03,4.174288702225407496e-10,0.000000000000000000e+00
2.794595016837966341e+03,4.206602611436396420e-10,0.000000000000000000e+00
2.795172186555344524e+03,4.239150877497540604e-10,0.000000000000000000e+00
2.795749356272722252e+03,4.271935078756660518e-10,0.000000000000000000e+00
2.796326525990100890e+03,4.304956803314372098e-10,0.000000000000000000e+00
2.796903695707478619e+03,4.338217649077977043e-10,0.000000000000000000e+00
2.797480865424857257e+03,4.371719223816568555e-10,0.000000000000000000e+00
2.798058035142234985e+03,4.405463145215353323e-10,0.000000000000000000e+00
2.798635204859613168e+03,4.439451040931322847e-10,0.000000000000000000e+00
2.799212374576991351e+03,4.473684548648158583e-10,0.000000000000000000e+00
2.799789544294369534e+03,4.508165316132225353e-10,0.000000000000000000e+00
2.800366714011747717e+03,4.542895001288349165e-10,0.000000000000000000e+00
2.800943883729125901e+03,4.577875272216074802e-10,0.000000000000000000e+00
2.801521053446504084e+03,4.613107807266178282e-10,0.000000000000000000e+00
2.802098223163882267e+03,4.648594295097295130e-10,0.000000000000000000e+00
2.802675392881260450e+03,4.684336434733160756e-10,0.000000000000000000e+00
2.803252562598638633e+03,4.720335935619723140e-10,0.000000000000000000e+00
2.803829732316016816e+03,4.756594517682825241e-10,0.000000000000000000e+00
2.804406902033394999e+03,4.793113911385975290e-10,0.000000000000000000e+00
2.804984071750773182e+03,4.829895857788667673e-10,0.000000000000000000e+00
2.805561241468151366e+03,4.866942108604642299e-10,0.000000000000000000e+00
2.806138411185529549e+03,4.904254426260583404e-10,0.000000000000000000e+00
2.806715580902907732e+03,4.941834583955244352e-10,0.000000000000000000e+00
2.807292750620285915e+03,4.979684365718610695e-10,0.000000000000000000e+00
2.807869920337663643e+03,5.017805566471374457e-10,0.000000000000000000e+00
2.808447090055042281e+03,5.056199992085197348e-10,0.000000000000000000e+00
2.809024259772420010e+03,5.094869459442185045e-10,0.000000000000000000e+00
2.809601429489798647e+03,5.133815796495819388e-10,0.000000000000000000e+00
2.810178599207176376e+03,5.173040842331452164e-10,0.000000000000000000e+00
2.810755768924554559e+03,5.212546447227425481e-10,0.000000000000000000e+00
2.811332938641932742e+03,5.252334472716214896e-10,0.000000000000000000e+00
2.811910108359310925e+03,5.292406791646130879e-10,0.000000000000000000e+00
2.812487278076689108e+03,5.332765288243138161e-10,0.000000000000000000e+00
2.813064447794067291e+03,5.373411858173077288e-10,0.000000000000000000e+00
2.813641617511445475e+03,5.414348408604117798e-10,0.000000000000000000e+00
2.814218787228823658e+03,5.455576858269482288e-10,0.000000000000000000e+00
2.814795956946201841e+03,5.497099137530657490e-10,0.000000000000000000e+00
2.815373126663580024e+03,5.538917188440525729e-10,0.000000000000000000e+00
2.815950296380958207e+03,5.581032964807335970e-10,0.000000000000000000e+00
2.816527466098336390e+03,5.623448432258352265e-10,0.000000000000000000e+00
2.817104635815714573e+03,5.666165568304485507e-10,0.000000000000000000e+00
2.817681805533092756e+03,5.709186362404535384e-10,0.000000000000000000e+00
2.818258975250470939e+03,5.752512816030264670e-10,0.000000000000000000e+00
2.818836144967849123e+03,5.796146942731660683e-10,0.000000000000000000e+00
2.819413314685227306e+03,5.840090768202236014e-10,0.000000000000000000e+00
2.819990484402605034e+03,5.884346330345008598e-10,0.000000000000000000e+00
2.820567654119983672e+03,5.928915679338654442e-10,0.000000000000000000e+00
2.821144823837361400e+03,5.973800877703627278e-10,0.000000000000000000e+00
2.821721993554740038e+03,6.019004000369442468e-10,0.000000000000000000e+00
2.822299163272117767e+03,6.064527134741220580e-10,0.000000000000000000e+00
2.822876332989495950e+03,6.110372380767489313e-10,0.000000000000000000e+00
2.823453502706874133e+03,6.156541851007549094e-10,0.000000000000000000e+00
2.824030672424252316e+03,6.203037670699777507e-10,0.000000000000000000e+00
2.824607842141630499e+03,6.249861977829654568e-10,0.000000000000000000e+00
2.825185011859008682e+03,6.297016923198812652e-10,0.000000000000000000e+00
2.825762181576386865e+03,6.344504670493592197e-10,0.000000000000000000e+00
2.826339351293765048e+03,6.392327396354738899e-10,0.000000000000000000e+00
2.826916521011143232e+03,6.440487290446711116e-10,0.000000000000000000e+00
2.827493690728521415e+03,6.488986555527859935e-10,0.000000000000000000e+00
2.828070860445899598e+03,6.537827407520664042e-10,0.000000000000000000e+00
2.828648030163277781e+03,6.587012075582181734e-10,0.000000000000000000e+00
2.829225199880655964e+03,6.636542802175162597e-10,0.000000000000000000e+00
2.829802369598034147e+03,6.686421843139357718e-10,0.000000000000000000e+00
2.830379539315412330e+03,6.736651467762929148e-10,0.000000000000000000e+00
2.830956709032790513e+03,6.787233958854523185e-10,0.000000000000000000e+00
2.831533878750168697e+03,6.838171612815573199e-10,0.000000000000000000e+00
2.832111048467546425e+03,6.889466739712690340e-10,0.000000000000000000e+00
2.832688218184925063e+03,6.941121663351033427e-10,0.000000000000000000e+00
2.833265387902302791e+03,6.993138721346940576e-10,0.000000000000000000e+00
2.833842557619681429e+03,7.045520265202354772e-10,0.000000000000000000e+00
2.834419727337059157e+03,7.098268660378060377e-10,0.000000000000000000e+00
2.834996897054437341e+03,7.151386286368392012e-10,0.000000000000000000e+00
2.835574066771815524e+03,7.204875536775846248e-10,0.000000000000000000e+00
2.836151236489193707e+03,7.258738819385977644e-10,0.000000000000000000e+00
2.836728406206571890e+03,7.312978556242760066e-10,0.000000000000000000e+00
2.837305575923950073e+03,7.367597183724302668e-10,0.000000000000000000e+00
2.837882745641328256e+03,7.422597152618954644e-10,0.000000000000000000e+00
2.838459915358706439e+03,7.477980928201473050e-10,0.000000000000000000e+00
2.839037085076084622e+03,7.533750990310120175e-10,0.000000000000000000e+00
2.839614254793462806e+03,7.589909833423393849e-10,0.000000000000000000e+00
2.840191424510840989e+03,7.646459966737623188e-10,0.000000000000000000e+00
2.840768594228219172e+03,7.703403914244965522e-10,0.000000000000000000e+00
2.841345763945597355e+03,7.760744214811161369e-10,0.000000000000000000e+00
2.841922933662975538e+03,7.818483422254288240e-10,0.000000000000000000e+00
2.842500103380353721e+03,7.876624105423842202e-10,0.000000000000000000e+00
