terminal_index_level,recovered_density,exact_density
1.219500000000000000e+04,8.724948376916402163e-10,8.724788649346861086e-10
1.220000000000000000e+04,8.595910320083150804e-10,8.595752907465272470e-10
1.220500000000000000e+04,8.468761281804013851e-10,8.468606143081163151e-10
1.221000000000000000e+04,8.343473933687616735e-10,8.343321037481107620e-10
1.221500000000000000e+04,8.220021330497185844e-10,8.219870661328789876e-10
1.222000000000000000e+04,8.098376974747048143e-10,8.098228469211531927e-10
1.222500000000000000e+04,7.978514648751732778e-10,7.978368294262394548e-10
1.223000000000000000e+04,7.860408568595709733e-10,7.860264342855246740e-10
1.223500000000000000e+04,7.744033338650379945e-10,7.743891189372945553e-10
1.224000000000000000e+04,7.629363847334776291e-10,7.629223771047153878e-10
1.224500000000000000e+04,7.516375447631829726e-10,7.516237382869319561e-10
1.225000000000000000e+04,7.405043717284907778e-10,7.404907672571243148e-10
1.225500000000000000e+04,7.295344721785221294e-10,7.295210635674291284e-10
1.226000000000000000e+04,7.187254752092322997e-10,7.187122610607626961e-10
1.226500000000000000e+04,7.080750497540368865e-10,7.080620273892548038e-10
1.227000000000000000e+04,6.975808968322306375e-10,6.975680635393306269e-10
1.227500000000000000e+04,6.872407508055229851e-10,6.872281033633873304e-10
1.228000000000000000e+04,6.770523774489912321e-10,6.770399131178196939e-10
1.228500000000000000e+04,6.670135736325229586e-10,6.670012910074921619e-10
1.229000000000000000e+04,6.571221710196287836e-10,6.571100667363976879e-10
1.229500000000000000e+04,6.473760309882110553e-10,6.473641010645979816e-10
1.230000000000000000e+04,6.377730402946341430e-10,6.377612853712194416e-10
1.230500000000000000e+04,6.283111268954427266e-10,6.282995412234449073e-10
1.231000000000000000e+04,6.189882368165050091e-10,6.189768199515268711e-10
1.231500000000000000e+04,6.098023534788707393e-10,6.097911022296004691e-10
1.232000000000000000e+04,6.007514844432139934e-10,6.007403976623062760e-10
1.232500000000000000e+04,5.918336713559255483e-10,5.918227443770994522e-10
1.233000000000000000e+04,5.830469756493937893e-10,5.830362086222386208e-10
1.233500000000000000e+04,5.743894957264442239e-10,5.743788843702746705e-10
1.234000000000000000e+04,5.658593494750390760e-10,5.658488929270326569e-10
1.234500000000000000e+04,5.574546865327647007e-10,5.574443825460147354e-10
1.235000000000000000e+04,5.491736830660180750e-10,5.491635280481467854e-10
1.235500000000000000e+04,5.410145375756579455e-10,5.410045304467176591e-10
1.236000000000000000e+04,5.329754779229818251e-10,5.329656165776061839e-10
1.236500000000000000e+04,5.250547558965393423e-10,5.250450387345540687e-10
1.237000000000000000e+04,5.172506507162723889e-10,5.172410743095148052e-10
1.237500000000000000e+04,5.095614620783292735e-10,5.095520254379706148e-10
1.238000000000000000e+04,5.019855178712503206e-10,5.019762186492086542e-10
1.238500000000000000e+04,4.945211684596190987e-10,4.945120045213845290e-10
1.239000000000000000e+04,4.871667879140513494e-10,4.871577573414033063e-10
1.239500000000000000e+04,4.799207732501945111e-10,4.799118747695205238e-10
1.240000000000000000e+04,4.727815462250419258e-10,4.727727775085857505e-10
1.240500000000000000e+04,4.657475502663862931e-10,4.657389089778801008e-10
1.241000000000000000e+04,4.588172505790059828e-10,4.588087349914628661e-10
1.241500000000000000e+04,4.519891335252463426e-10,4.519807434410440643e-10
1.242000000000000000e+04,4.452617129696352555e-10,4.452534439832044965e-10
1.242500000000000000e+04,4.386335155278734843e-10,4.386253677309657386e-10
1.243000000000000000e+04,4.321030960345998952e-10,4.320950669496985928e-10
1.243500000000000000e+04,4.256690262080326495e-10,4.256611147572152629e-10
1.244000000000000000e+04,4.193299013042939517e-10,4.193221048280307787e-10
1.244500000000000000e+04,4.130843335958176496e-10,4.130766511017792969e-10
1.245000000000000000e+04,4.069309575744648513e-10,4.069233874956612530e-10
1.245500000000000000e+04,4.008684276331293506e-10,4.008609676208919476e-10
1.246000000000000000e+04,3.948954146235398127e-10,3.948880645031086579e-10
1.246500000000000000e+04,3.890106138379100703e-10,3.890033703066865900e-10
1.247000000000000000e+04,3.832127334169640738e-10,3.832055960628729431e-10
1.247500000000000000e+04,3.775005044199112282e-10,3.774934714017214539e-10
1.248000000000000000e+04,3.718726747541446584e-10,3.718657442877833243e-10
1.248500000000000000e+04,3.663280093876135757e-10,3.663211807594535625e-10
1.249000000000000000e+04,3.608652937910203672e-10,3.608585646719869569e-10
1.249500000000000000e+04,3.554833279471586218e-10,3.554766974440732524e-10
1.250000000000000000e+04,3.501809312531680103e-10,3.501743978079748902e-10
1.250500000000000000e+04,3.449569396358142785e-10,3.449505015631506940e-10
1.251000000000000000e+04,3.398102049232215829e-10,3.398038613333025321e-10
1.251500000000000000e+04,3.347395970836278232e-10,3.347333463268482664e-10
1.252000000000000000e+04,3.297440016061295891e-10,3.297378421007291678e-10
1.252500000000000000e+04,3.248223196334143524e-10,3.248162503275081170e-10
1.253000000000000000e+04,3.199734683599582868e-10,3.199674885657564665e-10
1.253500000000000000e+04,3.151963827398514329e-10,3.151904900336321663e-10
1.254000000000000000e+04,3.104900097704501144e-10,3.104842033856315239e-10
1.254500000000000000e+04,3.058533136158520722e-10,3.058475924924672914e-10
1.255000000000000000e+04,3.012852732442581687e-10,3.012796362240468729e-10
1.255500000000000000e+04,2.967848832597626713e-10,2.967793282354686532e-10
1.256000000000000000e+04,2.923511495664232350e-10,2.923456767560219243e-10
1.256500000000000000e+04,2.879830975799811968e-10,2.879777043811634721e-10
1.257000000000000000e+04,2.836797618216302895e-10,2.836744478673989121e-10
1.257500000000000000e+04,2.794401936430503325e-10,2.794349579300336685e-10
1.258000000000000000e+04,2.752634578815473814e-10,2.752582990437768488e-10
1.258500000000000000e+04,2.711486326919257522e-10,2.711435492461443485e-10
1.259000000000000000e+04,2.670948087146975315e-10,2.670897999436147614e-10
1.259500000000000000e+04,2.631010910582216675e-10,2.630961557205006653e-10
1.260000000000000000e+04,2.591665964847743885e-10,2.591617341505349736e-10
1.260500000000000000e+04,2.552904570474204068e-10,2.552856656110759841e-10
1.261000000000000000e+04,2.514718141789909104e-10,2.514670930999382627e-10
1.261500000000000000e+04,2.477098234262105731e-10,2.477051720547899056e-10
1.262000000000000000e+04,2.440036534055348527e-10,2.439990701751155609e-10
1.262500000000000000e+04,2.403524829936446884e-10,2.403479672466491013e-10
1.263000000000000000e+04,2.367555044422368191e-10,2.367510549682998846e-10
1.263500000000000000e+04,2.332119209578669148e-10,2.332075367815210580e-10
1.264000000000000000e+04,2.297209471045718305e-10,2.297166277020638135e-10
1.264500000000000000e+04,2.262818105161192567e-10,2.262775541541064005e-10
1.265000000000000000e+04,2.228937470379968163e-10,2.228895538067371144e-10
1.265500000000000000e+04,2.195560071339692845e-10,2.195518754127191401e-10
1.266000000000000000e+04,2.162678496476491893e-10,2.162637786495431960e-10
1.266500000000000000e+04,2.130285450323220245e-10,2.130245339627154526e-10
1.267000000000000000e+04,2.098373743952718928e-10,2.098334224112689130e-10
1.267500000000000000e+04,2.066936294048687791e-10,2.066897355154353889e-10
1.268000000000000000e+04,2.035966117330917535e-10,2.035927751064829061e-10
1.268500000000000000e+04,2.005456329581920180e-10,2.005418531786706148e-10
1.269000000000000000e+04,1.975400160203261864e-10,1.975362917432922280e-10
1.269500000000000000e+04,1.945790923899288899e-10,1.945754226847816725e-10
1.270000000000000000e+04,1.916622027888928568e-10,1.916585876188539141e-10
1.270500000000000000e+04,1.887886999514058022e-10,1.887851377526519291e-10
1.271000000000000000e+04,1.859579433500440994e-10,1.859544337468775130e-10
1.271500000000000000e+04,1.831693035626733693e-10,1.831658455798453617e-10
1.272000000000000000e+04,1.804221591886292278e-10,1.804187524135044467e-10
1.272500000000000000e+04,1.777158991582633025e-10,1.777125424613193319e-10
1.273000000000000000e+04,1.750499201358099620e-10,1.750466128580302761e-10
1.273500000000000000e+04,1.724236276520374132e-10,1.724203695312749308e-10
1.274000000000000000e+04,1.698364376306717443e-10,1.698332270750044259e-10
1.274500000000000000e+04,1.672877712649208867e-10,1.672846086247090683e-10
1.275000000000000000e+04,1.647770622558227125e-10,1.647739457344024189e-10
1.275500000000000000e+04,1.623037484456702217e-10,1.623006782553619399e-10
1.276000000000000000e+04,1.598672789324760050e-10,1.598642542165752886e-10
1.276500000000000000e+04,1.574671102561237320e-10,1.574641297068879403e-10
1.277000000000000000e+04,1.551027049161881640e-10,1.550997687588284632e-10
1.277500000000000000e+04,1.527735359733299961e-10,1.527706432340749711e-10
1.278000000000000000e+04,1.504790830363485141e-10,1.504762327105499844e-10
1.278500000000000000e+04,1.482188323152748280e-10,1.482160243711151621e-10
1.279000000000000000e+04,1.459922794751212560e-10,1.459895128938571933e-10
1.279500000000000000e+04,1.437989260963471002e-10,1.437962003439241606e-10
1.280000000000000000e+04,1.416382813517130843e-10,1.416355960668920336e-10
1.280500000000000000e+04,1.395098621921067287e-10,1.395072165836679075e-10
1.281000000000000000e+04,1.374131920900077726e-10,1.374105854868680545e-10
1.281500000000000000e+04,1.353478014199881544e-10,1.353452333386747402e-10
1.282000000000000000e+04,1.333132274454385803e-10,1.333106975701551087e-10
1.282500000000000000e+04,1.313090150397489140e-10,1.313065223819991208e-10
1.283000000000000000e+04,1.293347144431279968e-10,1.293322586466838112e-10
1.283500000000000000e+04,1.273898831252837442e-10,1.273874638120156792e-10
1.284000000000000000e+04,1.254740852810396086e-10,1.254717018060611151e-10
1.284500000000000000e+04,1.235868913303750368e-10,1.235845429434237866e-10
1.285000000000000000e+04,1.217278773388270455e-10,1.217255638328535015e-10
1.285500000000000000e+04,1.198966265262165285e-10,1.198943472861857457e-10
1.286000000000000000e+04,1.180927278751689078e-10,1.180904822285624722e-10
1.286500000000000000e+04,1.163157756687624222e-10,1.163135636099432270e-10
1.287000000000000000e+04,1.145653718885626565e-10,1.145631923178787472e-10
1.287500000000000000e+04,1.128411222879516102e-10,1.128389750915230671e-10
1.288000000000000000e+04,1.111426398453859096e-10,1.111405244368804381e-10
1.288500000000000000e+04,1.094695424769727412e-10,1.094674585432515820e-10
1.289000000000000000e+04,1.078214543682196127e-10,1.078194012008843068e-10
1.289500000000000000e+04,1.061980044321247390e-10,1.061959817197958499e-10
1.290000000000000000e+04,1.045988275435895921e-10,1.045968348497461520e-10
1.290500000000000000e+04,1.030235638691196957e-10,1.030216007013741990e-10
1.291000000000000000e+04,1.014718586832110930e-10,1.014699246684384437e-10
1.291500000000000000e+04,9.994336270903074303e-11,9.994145735118922301e-11
1.292000000000000000e+04,9.843773158084957385e-11,9.843585448082014317e-11
1.292500000000000000e+04,9.695462611835643370e-11,9.695277684501453458e-11
1.293000000000000000e+04,9.549371190191400397e-11,9.549189021454857889e-11
1.293500000000000000e+04,9.405466003134647725e-11,9.405286527094168529e-11
1.294000000000000000e+04,9.263714567473041390e-11,9.263537753515414206e-11
1.294500000000000000e+04,9.124084917007485318e-11,9.123910729729672026e-11
1.295000000000000000e+04,8.986545550102778411e-11,8.986373954734652968e-11
1.295500000000000000e+04,8.851065442960866145e-11,8.850896390685859346e-11
1.296000000000000000e+04,8.717614002279571248e-11,8.717447456165941530e-11
1.296500000000000000e+04,8.586161074765085445e-11,8.585997019549656080e-11
1.297000000000000000e+04,8.456677022125864681e-11,8.456515392464147379e-11
1.297500000000000000e+04,8.329132550953746689e-11,8.328973323343893640e-11
1.298000000000000000e+04,8.203498859172200699e-11,8.203341991076965891e-11
1.298500000000000000e+04,8.079747514364811197e-11,8.079592998742890752e-11
1.299000000000000000e+04,7.957850608408708562e-11,7.957698367440324347e-11
1.299500000000000000e+04,7.837780491124592222e-11,7.837630530203549903e-11
1.300000000000000000e+04,7.719510062730762113e-11,7.719362326006114952e-11
1.300500000000000000e+04,7.603012539348972290e-11,7.602866993850090769e-11
1.301000000000000000e+04,7.488261541935222165e-11,7.488118166941221601e-11
1.301500000000000000e+04,7.375231105792263756e-11,7.375089866947094379e-11
1.302000000000000000e+04,7.263895643625705739e-11,7.263756498337704686e-11
1.302500000000000000e+04,7.154229912582099060e-11,7.154092842807788219e-11
1.303000000000000000e+04,7.046209088800386166e-11,7.046074053779298312e-11
1.303500000000000000e+04,6.939808662110747915e-11,6.939675650982516008e-11
1.304000000000000000e+04,6.835004562794177561e-11,6.834873515115392045e-11
1.304500000000000000e+04,6.731772970447631171e-11,6.731643882580022132e-11
1.305000000000000000e+04,6.630090508437184612e-11,6.629963340294249615e-11
1.305500000000000000e+04,6.529934088379757474e-11,6.529808820578209413e-11
1.306000000000000000e+04,6.431281008365180810e-11,6.431157596114735309e-11
1.306500000000000000e+04,6.334108841239645758e-11,6.333987274982021460e-11
1.307000000000000000e+04,6.238395554949875372e-11,6.238275795757987547e-11
1.307500000000000000e+04,6.144119394632381155e-11,6.144001422694848296e-11
1.308000000000000000e+04,6.051258957607353110e-11,6.051142740963880902e-11
1.308500000000000000e+04,5.959793132100463387e-11,5.959678651968083301e-11
1.309000000000000000e+04,5.869701146132692678e-11,5.869588368722661258e-11
1.309500000000000000e+04,5.780962508343733545e-11,5.780851411302186208e-11
1.310000000000000000e+04,5.693557034870333916e-11,5.693447602353453856e-11
1.310500000000000000e+04,5.607464871689604131e-11,5.607357062672572060e-11
1.311000000000000000e+04,5.522666406794323212e-11,5.522560206846875764e-11
1.311500000000000000e+04,5.439142346182315590e-11,5.439037738958626505e-11
1.312000000000000000e+04,5.356873704565173943e-11,5.356770648351475543e-11
1.312500000000000000e+04,5.275841721304318229e-11,5.275740205457707964e-11
1.313000000000000000e+04,5.196027956310253015e-11,5.195927957686106840e-11
1.313500000000000000e+04,5.117414232414527243e-11,5.117315725368662893e-11
1.314000000000000000e+04,5.039982641232082783e-11,5.039885597766312543e-11
1.314500000000000000e+04,4.963715507544694500e-11,4.963619929132364043e-11
1.315000000000000000e+04,4.888595501238742688e-11,4.888501334832516347e-11
1.315500000000000000e+04,4.814605444732419851e-11,4.814512687521420289e-11
1.316000000000000000e+04,4.741728479997511917e-11,4.741637113373948718e-11
1.316500000000000000e+04,4.669947996773213793e-11,4.669857988371677704e-11
1.317000000000000000e+04,4.599247592303926651e-11,4.599158934642561924e-11
1.317500000000000000e+04,4.529611150536340900e-11,4.529523816853785475e-11
1.318000000000000000e+04,4.461022771439355711e-11,4.460936738656816841e-11
1.318500000000000000e+04,4.393466783392455442e-11,4.393382039183942273e-11
1.319000000000000000e+04,4.326927768736715821e-11,4.326844289595382565e-11
1.319500000000000000e+04,4.261390519088187277e-11,4.261308289676695940e-11
1.320000000000000000e+04,4.196840067414924470e-11,4.196759064485234688e-11
1.320500000000000000e+04,4.133261649102106677e-11,4.133181861045294961e-11
1.321000000000000000e+04,4.070640740776306555e-11,4.070562145091114430e-11
1.321500000000000000e+04,4.008963021260002263e-11,4.008885597857173053e-11
1.322000000000000000e+04,3.948214374779277897e-11,3.948138112915016282e-11
1.322500000000000000e+04,3.888380915629954502e-11,3.888305793055728949e-11
1.323000000000000000e+04,3.829448943822804012e-11,3.829374947218027516e-11
1.323500000000000000e+04,3.771404976828739773e-11,3.771332087460631696e-11
1.324000000000000000e+04,3.714235726350632389e-11,3.714163925978616867e-11
1.324500000000000000e+04,3.657928098544521730e-11,3.657857372163085564e-11
1.325000000000000000e+04,3.602469196563660666e-11,3.602399529703657830e-11
1.325500000000000000e+04,3.547846317018982082e-11,3.547777693732849872e-11
1.326000000000000000e+04,3.494046943895522813e-11,3.493979348011942292e-11
1.326500000000000000e+04,3.441058746450823301e-11,3.440992162157939146e-11
1.327000000000000000e+04,3.388869574348071530e-11,3.388803988910595520e-11
1.327500000000000000e+04,3.337467463186622254e-11,3.337402861439105819e-11
1.328000000000000000e+04,3.286840632289789051e-11,3.286776990688319662e-11
1.328500000000000000e+04,3.236977443115315933e-11,3.236914762763120529e-11
1.329000000000000000e+04,3.187866476019028082e-11,3.187804736351077670e-11
1.329500000000000000e+04,3.139496463556732925e-11,3.139435640182452321e-11
1.330000000000000000e+04,3.091856274445700521e-11,3.091796370527348217e-11
1.330500000000000000e+04,3.044934996522505735e-11,3.044875988729060288e-11
1.331000000000000000e+04,2.998721843498417080e-11,2.998663718773404439e-11
1.331500000000000000e+04,2.953206197876250130e-11,2.953148944893563736e-11
1.332000000000000000e+04,2.908377603760689414e-11,2.908321209209543059e-11
1.332500000000000000e+04,2.864225756958653202e-11,2.864170209402292318e-11
1.333000000000000000e+04,2.820740512500803520e-11,2.820685796421352773e-11
1.333500000000000000e+04,2.777911866390823108e-11,2.777857972226366715e-11
1.334000000000000000e+04,2.735729973303084535e-11,2.735676887561068843e-11
1.334500000000000000e+04,2.694185128442540267e-11,2.694132839759859831e-11
1.335000000000000000e+04,2.653267776504166300e-11,2.653216270586536228e-11
1.335500000000000000e+04,2.612968494638954264e-11,2.612917764104250618e-11
1.336000000000000000e+04,2.573278013746420890e-11,2.573228044576727252e-11
1.336500000000000000e+04,2.534187196075995213e-11,2.534137974399962847e-11
1.337000000000000000e+04,2.495687033291333223e-11,2.495638552064236436e-11
1.337500000000000000e+04,2.457768662453528497e-11,2.457720910145763959e-11
1.338000000000000000e+04,2.420423350037902215e-11,2.420376313327594651e-11
1.338500000000000000e+04,2.383642487509584987e-11,2.383596156449656504e-11
1.339000000000000000e+04,2.347417595858546200e-11,2.347371962586990810e-11
1.339500000000000000e+04,2.311740326539780745e-11,2.311695381156106331e-11
1.340000000000000000e+04,2.276602460699039208e-11,2.276558186049207509e-11
1.340500000000000000e+04,2.241995882626315311e-11,2.241952273795393610e-11
1.341000000000000000e+04,2.207912614487531323e-11,2.207869661748929626e-11
1.341500000000000000e+04,2.174344792764510047e-11,2.174302486303795009e-11
1.342000000000000000e+04,2.141284672513478653e-11,2.141243001134600740e-11
1.342500000000000000e+04,2.108724621060270584e-11,2.108683575463017156e-11
1.343000000000000000e+04,2.076657118332159075e-11,2.076616692349514804e-11
1.343500000000000000e+04,2.045074767476459658e-11,2.045034947010380819e-11
1.344000000000000000e+04,2.013970264829791980e-11,2.013931045158974299e-11
1.344500000000000000e+04,1.983336433875490882e-11,1.983297801371535676e-11
1.345000000000000000e+04,1.953166189461121465e-11,1.953128137476733924e-11
1.345500000000000000e+04,1.923452556159817512e-11,1.923415080968981629e-11
1.346000000000000000e+04,1.894188678722968031e-11,1.894151763444742778e-11
1.346500000000000000e+04,1.865367776840540845e-11,1.865331419061878171e-11
1.347000000000000000e+04,1.836983194528652313e-11,1.836947383021572542e-11
1.347500000000000000e+04,1.809028362632621974e-11,1.808993090072433350e-11
1.348000000000000000e+04,1.781496814920794035e-11,1.781462073036442328e-11
1.348500000000000000e+04,1.754382180563026713e-11,1.754347961356727470e-11
1.349000000000000000e+04,1.727678183411724294e-11,1.727644479666384184e-11
1.349500000000000000e+04,1.701378642057141909e-11,1.701345446378399890e-11
1.350000000000000000e+04,1.675477469108418246e-11,1.675444772296188984e-11
1.350500000000000000e+04,1.649968663450844479e-11,1.649936459244609568e-11
1.351000000000000000e+04,1.624846317159014930e-11,1.624814598720906193e-11
1.351500000000000000e+04,1.600104611348938287e-11,1.600073370565569874e-11
1.352000000000000000e+04,1.575737815293152102e-11,1.575707041652614559e-11
1.352500000000000000e+04,1.551740267948778685e-11,1.551709964599155019e-11
1.353000000000000000e+04,1.528106429280772433e-11,1.528076576493861256e-11
1.353500000000000000e+04,1.504830797193472933e-11,1.504801397644035782e-11
1.354000000000000000e+04,1.481907987501961629e-11,1.481879030341252703e-11
1.354500000000000000e+04,1.459332679511716834e-11,1.459304157644942752e-11
1.355000000000000000e+04,1.437099632140090359e-11,1.437071542183941050e-11
1.355500000000000000e+04,1.415203695364486697e-11,1.415176024975632828e-11
1.356000000000000000e+04,1.393639771093918143e-11,1.393612524262425827e-11
1.356500000000000000e+04,1.372402877378369769e-11,1.372376034365326437e-11
1.357000000000000000e+04,1.351488058676071601e-11,1.351461624554377557e-11
1.357500000000000000e+04,1.330890473180450633e-11,1.330864437935715835e-11
1.358000000000000000e+04,1.310605336104620402e-11,1.310579690354955720e-11
1.358500000000000000e+04,1.290627924575895269e-11,1.290602669316686877e-11
1.359000000000000000e+04,1.270953608385493952e-11,1.270928732919974655e-11
1.359500000000000000e+04,1.251577808509621831e-11,1.251553308809385373e-11
1.360000000000000000e+04,1.232496024789735834e-11,1.232471893141486502e-11
1.360500000000000000e+04,1.213703817294683423e-11,1.213680049566635960e-11
1.361000000000000000e+04,1.195196815252496251e-11,1.195173408225646932e-11
1.361500000000000000e+04,1.176970718958420548e-11,1.176947664761305577e-11
1.362000000000000000e+04,1.159021286142179772e-11,1.158998579344343565e-11
1.362500000000000000e+04,1.141344338742863812e-11,1.141321975713902910e-11
1.363000000000000000e+04,1.123935767278041890e-11,1.123913740232027658e-11
1.363500000000000000e+04,1.106791513837406574e-11,1.106769820952034595e-11
1.364000000000000000e+04,1.089907593071105499e-11,1.089886226700802242e-11
1.364500000000000000e+04,1.073280069265727044e-11,1.073259026174381653e-11
1.365000000000000000e+04,1.056905072604034693e-11,1.056884347047042280e-11
1.365500000000000000e+04,1.040778786748945814e-11,1.040758375093438987e-11
1.366000000000000000e+04,1.024897457996545083e-11,1.024877353323717336e-11
1.366500000000000000e+04,1.009257382638841404e-11,1.009237581131363424e-11
1.367000000000000000e+04,9.938549123560264876e-12,9.938354134535994085e-12
1.367500000000000000e+04,9.786864650562998614e-12,9.786672599442421527e-12
1.368000000000000000e+04,9.637485017029791599e-12,9.637295841587043024e-12
1.368500000000000000e+04,9.490375321492011361e-12,9.490189027509961043e-12
1.369000000000000000e+04,9.345501337757830013e-12,9.345317846826638284e-12
1.369500000000000000e+04,9.202829215434422239e-12,9.202648504433533101e-12
1.370000000000000000e+04,9.062325693682671978e-12,9.062147712828490068e-12
1.370500000000000000e+04,8.923957966548939146e-12,8.923782684545161920e-12
1.371000000000000000e+04,8.787693774495211666e-12,8.787521124699020100e-12
1.371500000000000000e+04,8.653501225210174692e-12,8.653331223643247843e-12
1.372000000000000000e+04,8.521349114656047608e-12,8.521181649732892142e-12
1.372500000000000000e+04,8.391206463057730693e-12,8.391041542196983789e-12
1.373000000000000000e+04,8.263042928585909109e-12,8.262880504114783616e-12
1.373500000000000000e+04,8.136828562631416454e-12,8.136668595496384360e-12
1.374000000000000000e+04,8.012533875618457866e-12,8.012376326465713289e-12
1.374500000000000000e+04,7.890129812670310266e-12,7.889974650544129355e-12
1.375000000000000000e+04,7.769587789557720978e-12,7.769434958033459742e-12
1.375500000000000000e+04,7.650879545587003905e-12,7.650729069496659874e-12
1.376000000000000000e+04,7.533977464646879751e-12,7.533829229335363426e-12
1.376500000000000000e+04,7.418854078567543112e-12,7.418708099462003945e-12
1.377000000000000000e+04,7.305482528642773293e-12,7.305338753065792404e-12
1.377500000000000000e+04,7.193836253431941086e-12,7.193694668470873683e-12
1.378000000000000000e+04,7.083889179286499157e-12,7.083749723085510894e-12
1.378500000000000000e+04,6.975615521112920337e-12,6.975478187440896010e-12
1.379000000000000000e+04,6.868989975802713941e-12,6.868854719317854903e-12
1.379500000000000000e+04,6.763987570004795174e-12,6.763854357960768231e-12
1.380000000000000000e+04,6.660583718057714254e-12,6.660452518377680673e-12
1.380500000000000000e+04,6.558754168343576722e-12,6.558624985723665408e-12
1.381000000000000000e+04,6.458475178467357560e-12,6.458347909768814658e-12
1.381500000000000000e+04,6.359723091204074445e-12,6.359597799447065329e-12
1.382000000000000000e+04,6.262474957097372125e-12,6.262351517486384817e-12
1.382500000000000000e+04,6.166707809269745439e-12,6.166586275118349180e-12
1.383000000000000000e+04,6.072399337869769804e-12,6.072279626866397178e-12
1.383500000000000000e+04,5.979527363289825572e-12,5.979409465411169630e-12
1.384000000000000000e+04,5.888070109373915269e-12,5.887954016531740165e-12
1.384500000000000000e+04,5.798006185719985749e-12,5.797891834122568544e-12
1.385000000000000000e+04,5.709314401577848381e-12,5.709201795283762869e-12
1.385500000000000000e+04,5.621973998822443382e-12,5.621863095484233033e-12
1.386000000000000000e+04,5.535964474147534165e-12,5.535855243797111815e-12
1.386500000000000000e+04,5.451265608377481619e-12,5.451158058205331232e-12
1.387000000000000000e+04,5.367857596296258355e-12,5.367751660977223272e-12
1.387500000000000000e+04,5.285720804548826410e-12,5.285616474110299229e-12
1.388000000000000000e+04,5.204835959678900476e-12,5.204733214843587270e-12
1.388500000000000000e+04,5.125184073466897988e-12,5.125082891235771263e-12
1.389000000000000000e+04,5.046746448460458198e-12,5.046646797809007250e-12
1.389500000000000000e+04,4.969504647971356549e-12,4.969406511258250371e-12
1.390000000000000000e+04,4.893440533268272936e-12,4.893343886223468515e-12
1.390500000000000000e+04,4.818536235232862360e-12,4.818441051125212833e-12
1.391000000000000000e+04,4.744774136800340661e-12,4.744680404061648419e-12
1.391500000000000000e+04,4.672136924116825726e-12,4.672044608766893293e-12
1.392000000000000000e+04,4.600607504134548285e-12,4.600516590629550928e-12
1.392500000000000000e+04,4.530169061299706543e-12,4.530079532769892628e-12
1.393000000000000000e+04,4.460805047044474203e-12,4.460716872175899783e-12
1.393500000000000000e+04,4.392499131256666132e-12,4.392412295896698250e-12
1.394000000000000000e+04,4.325235251777915210e-12,4.325149737292127102e-12
1.394500000000000000e+04,4.258997586889321138e-12,4.258913372338827899e-12
1.395000000000000000e+04,4.193770555311451241e-12,4.193687615990810743e-12
1.395500000000000000e+04,4.129538793529198617e-12,4.129457118594342833e-12
1.396000000000000000e+04,4.066287203907328213e-12,4.066206762355929257e-12
1.396500000000000000e+04,4.004000868967375835e-12,4.003921657863405399e-12
1.397000000000000000e+04,3.942665149001372704e-12,3.942587140658432486e-12
1.397500000000000000e+04,3.882265597040059851e-12,3.882188767859884934e-12
1.398000000000000000e+04,3.822787974200091057e-12,3.822712314838026908e-12
1.398500000000000000e+04,3.764218280793219705e-12,3.764143771937731643e-12
1.399000000000000000e+04,3.706542714709115100e-12,3.706469341250879244e-12
1.399500000000000000e+04,3.649747692016563009e-12,3.649675433436371486e-12
