horizon_days,left_edge,right_edge,legacy_mass,control_mass,joint_mass
1.800000000000000000e+02,2.110864591098160417e+03,2.207043073666182408e+03,0.000000000000000000e+00,9.207502316273900289e-12,-3.436662796947726784e-13
1.800000000000000000e+02,2.207043073666182408e+03,2.303221556234203945e+03,3.927251775111751372e-18,8.931848769963211879e-12,3.436819254947320656e-13
1.800000000000000000e+02,2.303221556234203945e+03,2.399400038802225481e+03,5.951797500204485854e-18,9.579357257017436523e-12,8.637132068630108042e-13
1.800000000000000000e+02,2.399400038802225481e+03,2.495578521370247017e+03,0.000000000000000000e+00,8.764615969769401315e-12,-1.064545093449363001e-12
1.800000000000000000e+02,2.495578521370247017e+03,2.591757003938268554e+03,0.000000000000000000e+00,7.835510843541135163e-12,8.598160193202032678e-14
1.800000000000000000e+02,2.591757003938268554e+03,2.687935486506290545e+03,5.396969005936284213e-19,7.457640954360218714e-12,-7.708305179678064762e-13
1.800000000000000000e+02,2.687935486506290545e+03,2.784113969074312536e+03,3.816111854376699420e-18,6.840788931787094233e-12,-5.957751767500332189e-13
1.800000000000000000e+02,2.784113969074312536e+03,2.880292451642334072e+03,8.216739859464957523e-18,6.331991553211620058e-12,6.953732867556542496e-13
1.800000000000000000e+02,2.880292451642334072e+03,2.976470934210355608e+03,0.000000000000000000e+00,5.938307594771299053e-12,5.594094175306826687e-13
1.800000000000000000e+02,2.976470934210355608e+03,3.072649416778377599e+03,3.052482373575396234e-18,5.552156690244634698e-12,-1.040764811112179604e-12
1.800000000000000000e+02,3.072649416778377599e+03,3.168827899346399590e+03,2.045527441897995465e-18,4.819405208429539952e-12,5.912444222373749937e-06
1.800000000000000000e+02,3.168827899346399590e+03,3.265006381914420672e+03,1.938115394933842271e-18,4.331238891078795501e-12,1.539671398721537880e-05
1.800000000000000000e+02,3.265006381914420672e+03,3.361184864482442663e+03,0.000000000000000000e+00,3.375585143162143158e-12,1.552812303712805027e-05
1.800000000000000000e+02,3.361184864482442663e+03,3.457363347050463744e+03,1.848197588988463199e-18,2.439645626703415609e-12,7.535707139585959893e-06
1.800000000000000000e+02,3.457363347050463744e+03,3.553541829618485735e+03,0.000000000000000000e+00,5.623637044784149610e-12,9.322955152821173914e-13
1.800000000000000000e+02,3.553541829618485735e+03,3.649720312186507726e+03,2.970094227446144904e-18,-3.910945489009968359e-12,9.366987146141693596e-07
1.800000000000000000e+02,3.649720312186507726e+03,3.745898794754529717e+03,8.383564229576895234e-05,8.376267004567046622e-05,7.587298169363886329e-05
1.800000000000000000e+02,3.745898794754529717e+03,3.842077277322551254e+03,2.982653408435975728e-04,2.982254027591153909e-04,2.739395319563280615e-04
1.800000000000000000e+02,3.842077277322551254e+03,3.938255759890573245e+03,6.534074623480612583e-04,6.534196272363217194e-04,6.199549343214274437e-04
1.800000000000000000e+02,3.938255759890573245e+03,4.034434242458594326e+03,1.140548872615851882e-03,1.140621335987036236e-03,1.111065598027609260e-03
1.800000000000000000e+02,4.034434242458594326e+03,4.130612725026615408e+03,1.750452725526250837e-03,1.750498944448602295e-03,1.735572968895485223e-03
1.800000000000000000e+02,4.130612725026615408e+03,4.226791207594637854e+03,2.491211867978188575e-03,2.491259521569386213e-03,2.494715860376373225e-03
1.800000000000000000e+02,4.226791207594637854e+03,4.322969690162659390e+03,3.406765179843990361e-03,3.406795890401161011e-03,3.424453071209217388e-03
1.800000000000000000e+02,4.322969690162659390e+03,4.419148172730681836e+03,4.594850779513198064e-03,4.594836351529899519e-03,4.617246458621689434e-03
1.800000000000000000e+02,4.419148172730681836e+03,4.515326655298703372e+03,6.203002544928279578e-03,6.202988428082143076e-03,6.221163714205929680e-03
1.800000000000000000e+02,4.515326655298703372e+03,4.611505137866724908e+03,8.319415691052503559e-03,8.319381539659009145e-03,8.328951390654294740e-03
1.800000000000000000e+02,4.611505137866724908e+03,4.707683620434746445e+03,1.092710529867691599e-02,1.092706703151231744e-02,1.092863248169809350e-02
1.800000000000000000e+02,4.707683620434746445e+03,4.803862103002767981e+03,1.401815976722374339e-02,1.401813891378066168e-02,1.401511529863414506e-02
1.800000000000000000e+02,4.803862103002767981e+03,4.900040585570789517e+03,1.750001617389044389e-02,1.750001520831527546e-02,1.749605556920864197e-02
1.800000000000000000e+02,4.900040585570789517e+03,4.996219068138811053e+03,2.120343119109302163e-02,2.120342783328428224e-02,2.120080930154054702e-02
1.800000000000000000e+02,4.996219068138811053e+03,5.092397550706833499e+03,2.495568849107367496e-02,2.495570718053812323e-02,2.495500936765913946e-02
1.800000000000000000e+02,5.092397550706833499e+03,5.188576033274855035e+03,2.867196569792371252e-02,2.867198174590206844e-02,2.867263814355728441e-02
1.800000000000000000e+02,5.188576033274855035e+03,5.284754515842877481e+03,3.220198173335281355e-02,3.220199461124339385e-02,3.220308561353391746e-02
1.800000000000000000e+02,5.284754515842877481e+03,5.380932998410899017e+03,3.543996525630876970e-02,3.543996737822664028e-02,3.544080000788609602e-02
1.800000000000000000e+02,5.380932998410899017e+03,5.477111480978919644e+03,3.842073347837336728e-02,3.842073169687219847e-02,3.842104821094362299e-02
1.800000000000000000e+02,5.477111480978919644e+03,5.573289963546941181e+03,4.111608895001498537e-02,4.111608317056400508e-02,4.111597688274609697e-02
1.800000000000000000e+02,5.573289963546941181e+03,5.669468446114963626e+03,4.341623691355318837e-02,4.341623158948706984e-02,4.341594352919398575e-02
1.800000000000000000e+02,5.669468446114963626e+03,5.765646928682985163e+03,4.510768448869210273e-02,4.510767554978045712e-02,4.510741827641393670e-02
1.800000000000000000e+02,5.765646928682985163e+03,5.861825411251007608e+03,4.593910656389790098e-02,4.593910246950066306e-02,4.593897754819299684e-02
1.800000000000000000e+02,5.861825411251007608e+03,5.958003893819029145e+03,4.589907326206942029e-02,4.589906257009014612e-02,4.589906561300556576e-02
1.800000000000000000e+02,5.958003893819029145e+03,6.054182376387050681e+03,4.523456311262170210e-02,4.523457513495009186e-02,4.523464593534799044e-02
1.800000000000000000e+02,6.054182376387050681e+03,6.150360858955071308e+03,4.414505915500935296e-02,4.414505131521469228e-02,4.414512689012034530e-02
1.800000000000000000e+02,6.150360858955071308e+03,6.246539341523093753e+03,4.269996100324729982e-02,4.269996197497968882e-02,4.270000711240449359e-02
1.800000000000000000e+02,6.246539341523093753e+03,6.342717824091115290e+03,4.096665656909623254e-02,4.096665936510547612e-02,4.096666929395838264e-02
1.800000000000000000e+02,6.342717824091115290e+03,6.438896306659136826e+03,3.897524695543226614e-02,3.897525812510258675e-02,3.897524462943108281e-02
1.800000000000000000e+02,6.438896306659136826e+03,6.535074789227159272e+03,3.670816606584771657e-02,3.670816857125738103e-02,3.670814585364671340e-02
1.800000000000000000e+02,6.535074789227159272e+03,6.631253271795180808e+03,3.413924284757990923e-02,3.413924740694096460e-02,3.413922626053185472e-02
1.800000000000000000e+02,6.631253271795180808e+03,6.727431754363203254e+03,3.132616233422717139e-02,3.132615651088165726e-02,3.132614504903929314e-02
1.800000000000000000e+02,6.727431754363203254e+03,6.823610236931223881e+03,2.838163907208313477e-02,2.838163698850119238e-02,2.838164166618852013e-02
1.800000000000000000e+02,6.823610236931223881e+03,6.919788719499245417e+03,2.538446390074108189e-02,2.538445498437654976e-02,2.538447721076100491e-02
1.800000000000000000e+02,6.919788719499245417e+03,7.015967202067266953e+03,2.243965723775421389e-02,2.243967060365028784e-02,2.243969993023982659e-02
1.800000000000000000e+02,7.015967202067266953e+03,7.112145684635289399e+03,1.961679065756074397e-02,1.961679811901053186e-02,1.961681011261045757e-02
1.800000000000000000e+02,7.112145684635289399e+03,7.208324167203310935e+03,1.709233214518151092e-02,1.709235733944213659e-02,1.709232568881850420e-02
1.800000000000000000e+02,7.208324167203310935e+03,7.304502649771333381e+03,1.506493740974435176e-02,1.506493139153732876e-02,1.506485349024225956e-02
1.800000000000000000e+02,7.304502649771333381e+03,7.400681132339354917e+03,1.349306267964350652e-02,1.349302889045846457e-02,1.349294595033858658e-02
1.800000000000000000e+02,7.400681132339354917e+03,7.496859614907375544e+03,1.205989735163534755e-02,1.205986990292175556e-02,1.205985667231877084e-02
1.800000000000000000e+02,7.496859614907375544e+03,7.593038097475397080e+03,1.046292583393069325e-02,1.046294027968846380e-02,1.046305946183140323e-02
1.800000000000000000e+02,7.593038097475397080e+03,7.689216580043419526e+03,8.704479075631483057e-03,8.704498992564793994e-03,8.704745507216688633e-03
1.800000000000000000e+02,7.689216580043419526e+03,7.785395062611441062e+03,7.013853598149208564e-03,7.013842157903880242e-03,7.014110229798620720e-03
1.800000000000000000e+02,7.785395062611441062e+03,7.881573545179462599e+03,5.598575826173744600e-03,5.598540156224683303e-03,5.598634190131443478e-03
1.800000000000000000e+02,7.881573545179462599e+03,7.977752027747485045e+03,4.563630609950422579e-03,4.563617276502945387e-03,4.563323759857067230e-03
1.800000000000000000e+02,7.977752027747485045e+03,8.073930510315506581e+03,3.811280668832189508e-03,3.811322154303100479e-03,3.810557781154595876e-03
1.800000000000000000e+02,8.073930510315506581e+03,8.170108992883529027e+03,3.237038990008721511e-03,3.237060506939878901e-03,3.236066701166391557e-03
1.800000000000000000e+02,8.170108992883529027e+03,8.266287475451550563e+03,2.789997674863765788e-03,2.790006901389926065e-03,2.789471152934386040e-03
1.800000000000000000e+02,8.266287475451550563e+03,8.362465958019571190e+03,2.339124637765982104e-03,2.339127046359676387e-03,2.340058089278829016e-03
1.800000000000000000e+02,8.362465958019571190e+03,8.458644440587593635e+03,1.842592177574491888e-03,1.842580360558775023e-03,1.845842952521788973e-03
1.800000000000000000e+02,8.458644440587593635e+03,8.554822923155614262e+03,1.429243851312014119e-03,1.429246913648835743e-03,1.434896666193932442e-03
1.800000000000000000e+02,8.554822923155614262e+03,8.651001405723636708e+03,1.184509570467562117e-03,1.184540555750376693e-03,1.191374466134375708e-03
1.800000000000000000e+02,8.651001405723636708e+03,8.747179888291659154e+03,1.058699713242448361e-03,1.058675159168250002e-03,1.064483089874630273e-03
1.800000000000000000e+02,8.747179888291659154e+03,8.843358370859679781e+03,9.777242108943700206e-04,9.777215166505140095e-04,9.802832002615904927e-04
1.800000000000000000e+02,8.843358370859679781e+03,8.939536853427702226e+03,8.957940831935121877e-04,8.957998828496669275e-04,8.937691449040548880e-04
1.800000000000000000e+02,8.939536853427702226e+03,9.035715335995722853e+03,7.900903530776857064e-04,7.900849517438052194e-04,7.834810341014949997e-04
1.800000000000000000e+02,9.035715335995722853e+03,9.131893818563745299e+03,6.558142458527960270e-04,6.558029560887990942e-04,6.461162390980839613e-04
1.800000000000000000e+02,9.131893818563745299e+03,9.228072301131767745e+03,5.012804469601158351e-04,5.012407420457371584e-04,4.911398794424445694e-04
1.800000000000000000e+02,9.228072301131767745e+03,9.324250783699788371e+03,3.427716716379836884e-04,3.427694281483352370e-04,3.353951393705313340e-04
1.800000000000000000e+02,9.324250783699788371e+03,9.420429266267810817e+03,1.998488162554818272e-04,1.998551661835313762e-04,1.977130544569225825e-04
1.800000000000000000e+02,9.420429266267810817e+03,9.516607748835833263e+03,9.001235263570131115e-05,9.003639340302175078e-05,9.352244309573240423e-05
1.800000000000000000e+02,9.516607748835833263e+03,9.612786231403853890e+03,2.387972109433449491e-05,2.388709881203568538e-05,2.958325068080450170e-05
1.800000000000000000e+02,9.612786231403853890e+03,9.708964713971874517e+03,1.916036044948603781e-17,6.146441839778713013e-13,2.647504797177517347e-06
1.800000000000000000e+02,9.708964713971874517e+03,9.805143196539896962e+03,1.801439111224085060e-17,-7.455986051083153391e-13,-4.233664962623339065e-13
1.800000000000000000e+02,9.805143196539896962e+03,9.901321679107919408e+03,7.118606466995810698e-18,-3.630177617301688663e-13,2.569286401781808222e-13
1.800000000000000000e+02,9.901321679107919408e+03,9.997500161675940035e+03,2.291186860810687871e-18,-7.868735783349226310e-13,-5.421506075082898958e-15
1.800000000000000000e+02,9.997500161675940035e+03,1.009367864424396248e+04,0.000000000000000000e+00,-2.951355480064806868e-13,3.445522810538970274e-14
1.800000000000000000e+02,1.009367864424396248e+04,1.018985712681198493e+04,3.445485626993474396e-18,-4.579674472372499328e-13,1.118051383578228608e-13
1.800000000000000000e+02,1.018985712681198493e+04,1.028603560938000555e+04,2.201313821323491160e-18,-4.947584460137900901e-13,-6.186087536072242733e-14
1.800000000000000000e+02,1.028603560938000555e+04,1.038221409194802618e+04,2.158982935387725674e-19,2.355442279706233704e-13,1.665864987251572816e-13
1.800000000000000000e+02,1.038221409194802618e+04,1.047839257451604863e+04,0.000000000000000000e+00,-5.175871257727282329e-13,-1.275079783001380242e-13
1.800000000000000000e+02,1.047839257451604863e+04,1.057457105708407107e+04,0.000000000000000000e+00,-4.811370917412022284e-13,-3.829930426441766076e-13
1.800000000000000000e+02,1.057457105708407107e+04,1.067074953965209352e+04,7.512873138589024001e-18,-5.955492242896697347e-13,2.371018568255280573e-13
1.800000000000000000e+02,1.067074953965209352e+04,1.076692802222011414e+04,3.213425108619623433e-18,-6.242993859645191544e-13,1.116481842721487401e-13
1.800000000000000000e+02,1.076692802222011414e+04,1.086310650478813659e+04,2.096182492619619725e-18,-5.073359287527875841e-13,-1.007060003776931923e-13
1.800000000000000000e+02,1.086310650478813659e+04,1.095928498735615904e+04,6.287121938447395968e-19,-7.119546597056774399e-13,2.266044820856886990e-13
1.800000000000000000e+02,1.095928498735615904e+04,1.105546346992417966e+04,1.533821031439009864e-19,-8.352118527736370532e-13,-1.551560032512306516e-13
1.800000000000000000e+02,1.105546346992417966e+04,1.115164195249220029e+04,0.000000000000000000e+00,-5.807316112864600166e-13,3.162494937658055218e-09
1.800000000000000000e+02,1.115164195249220029e+04,1.124782043506022274e+04,0.000000000000000000e+00,-4.697961845778447357e-13,4.425201424655932657e-07
1.800000000000000000e+02,1.124782043506022274e+04,1.134399891762824518e+04,1.870997781227063789e-18,-5.234606508921315013e-13,9.889254480354014840e-07
1.800000000000000000e+02,1.134399891762824518e+04,1.144017740019626581e+04,0.000000000000000000e+00,-7.190587076819007615e-13,1.097272608651205086e-06
1.800000000000000000e+02,1.144017740019626581e+04,1.153635588276428825e+04,0.000000000000000000e+00,-9.702357545810779803e-13,5.493171118107749611e-07
1.800000000000000000e+02,1.153635588276428825e+04,1.163253436533231070e+04,3.028667959825330291e-18,-8.341879277176306314e-13,-3.617948075639729967e-14
1.800000000000000000e+02,1.163253436533231070e+04,1.172871284790033133e+04,0.000000000000000000e+00,-1.302758040933304284e-12,-1.968341074476918462e-13
1.800000000000000000e+02,1.172871284790033133e+04,1.182489133046835195e+04,2.957085384563170721e-18,-5.263334356695875433e-13,1.055273746474416582e-13
1.800000000000000000e+02,1.182489133046835195e+04,1.192106981303637440e+04,3.504163550890166865e-18,-1.233471095058178080e-12,-1.985705848833080805e-13
1.800000000000000000e+02,1.192106981303637440e+04,1.201724829560439684e+04,0.000000000000000000e+00,-1.094136539293813901e-12,2.562852458794750507e-13
1.800000000000000000e+02,1.201724829560439684e+04,1.211342677817241747e+04,0.000000000000000000e+00,-9.787230278985362095e-13,-1.549069896450690801e-13
1.800000000000000000e+02,1.211342677817241747e+04,1.220960526074043992e+04,3.586697258267159580e-18,-5.102774304583978010e-13,1.335180022648381646e-13
1.800000000000000000e+02,1.220960526074043992e+04,1.230578374330846054e+04,5.093579710830525253e-18,-8.163195913532508060e-13,1.046612874070652473e-13
1.800000000000000000e+02,1.230578374330846054e+04,1.240196222587648481e+04,0.000000000000000000e+00,-7.464355080311371846e-13,-1.033263195107319509e-13
1.800000000000000000e+02,1.240196222587648481e+04,1.249814070844450544e+04,4.283052788088214704e-18,-3.953819279832128721e-13,-6.201746496473827653e-14
1.800000000000000000e+02,1.249814070844450544e+04,1.259431919101252606e+04,0.000000000000000000e+00,-1.087665627227296737e-12,1.651188418769308400e-14
1.800000000000000000e+02,1.259431919101252606e+04,1.269049767358054851e+04,0.000000000000000000e+00,-9.235831632464200336e-13,1.164144348936632375e-13
1.800000000000000000e+02,1.269049767358054851e+04,1.278667615614856913e+04,0.000000000000000000e+00,-1.253030746802563626e-12,1.004348303080797649e-13
1.800000000000000000e+02,1.278667615614856913e+04,1.288285463871659158e+04,0.000000000000000000e+00,-1.045158667824825344e-12,-1.749806715662769363e-13
1.800000000000000000e+02,1.288285463871659158e+04,1.297903312128461221e+04,0.000000000000000000e+00,-1.317459947591742703e-12,8.142798447860669165e-14
1.800000000000000000e+02,1.297903312128461221e+04,1.307521160385263647e+04,0.000000000000000000e+00,-6.896696965531699491e-13,-3.861416598121334697e-14
1.800000000000000000e+02,1.307521160385263647e+04,1.317139008642065710e+04,2.406801702156700139e-18,-1.156817026293270444e-12,1.200252347381624751e-13
1.800000000000000000e+02,1.317139008642065710e+04,1.326756856898867773e+04,3.752789527284884773e-18,-9.243560026117628302e-13,5.302953346643733006e-15
1.800000000000000000e+02,1.326756856898867773e+04,1.336374705155670017e+04,0.000000000000000000e+00,-6.372841191909060895e-13,7.654477434959306559e-11
2.400000000000000000e+02,1.829833576777966528e+03,1.926408126663470284e+03,1.001559559030662619e-04,1.003832926913357721e-04,2.655508236430628209e-07
2.400000000000000000e+02,1.926408126663470284e+03,2.022982676548974268e+03,7.756930133415171152e-05,7.753233968944947714e-05,1.553187114024450014e-13
2.400000000000000000e+02,2.022982676548974268e+03,2.119557226434477798e+03,5.571869025656847352e-05,5.555338444586486058e-05,3.483461109849294495e-13
2.400000000000000000e+02,2.119557226434477798e+03,2.216131776319981782e+03,3.599900204365470002e-05,3.578919602346593840e-05,-9.455573549265440894e-14
2.400000000000000000e+02,2.216131776319981782e+03,2.312706326205485766e+03,1.975371214421860086e-05,1.966134702271401469e-05,1.412521641195430406e-13
2.400000000000000000e+02,2.312706326205485766e+03,2.409280876090989750e+03,8.112497631336062253e-06,8.268539038761280239e-06,-8.494225382551098879e-15
2.400000000000000000e+02,2.409280876090989750e+03,2.505855425976493279e+03,1.861033333779689754e-06,1.975687938885980862e-06,-8.151645172787312609e-13
2.400000000000000000e+02,2.505855425976493279e+03,2.602429975861996809e+03,7.631557351244406119e-20,5.300211293169103358e-12,4.313100255380438009e-13
2.400000000000000000e+02,2.602429975861996809e+03,2.699004525747500793e+03,1.656234462106571026e-19,1.559242442831279539e-12,-4.802436362675238700e-13
2.400000000000000000e+02,2.699004525747500793e+03,2.795579075633004777e+03,7.139653823776490945e-20,1.483717917877733473e-12,-1.572988588480840657e-12
2.400000000000000000e+02,2.795579075633004777e+03,2.892153625518508306e+03,6.721699994751433881e-20,1.178100157723688791e-12,1.177159544470485364e-12
2.400000000000000000e+02,2.892153625518508306e+03,2.988728175404012291e+03,1.519133586362368553e-19,1.142151268921106693e-12,9.344913235450130537e-14
2.400000000000000000e+02,2.988728175404012291e+03,3.085302725289516275e+03,1.031232041781852723e-19,2.867608558890471598e-13,9.828848961146920204e-13
2.400000000000000000e+02,3.085302725289516275e+03,3.181877275175020259e+03,7.863795307265243569e-20,6.380099048486805854e-13,2.134023290394083182e-13
2.400000000000000000e+02,3.181877275175020259e+03,3.278451825060523333e+03,6.190607464988589063e-21,1.244982576106996552e-12,4.074252048421293662e-05
2.400000000000000000e+02,3.278451825060523333e+03,3.375026374946027317e+03,2.962766917590760206e-20,-3.706696822023843468e-12,1.272236352488378107e-04
2.400000000000000000e+02,3.375026374946027317e+03,3.471600924831530847e+03,4.365678055670246456e-19,1.108166582491446919e-11,2.301413627314427329e-04
2.400000000000000000e+02,3.471600924831530847e+03,3.568175474717034831e+03,4.369608591483153340e-05,4.369726804961728423e-05,3.283336661919797708e-04
2.400000000000000000e+02,3.568175474717034831e+03,3.664750024602538815e+03,1.829178900907838716e-04,1.829605419123019755e-04,4.421003793729219784e-04
2.400000000000000000e+02,3.664750024602538815e+03,3.761324574488042799e+03,4.635821694685004655e-04,4.636197120525688384e-04,6.240785637111562287e-04
2.400000000000000000e+02,3.761324574488042799e+03,3.857899124373546783e+03,9.250370628508395232e-04,9.250550909768480564e-04,9.454755595328628425e-04
2.400000000000000000e+02,3.857899124373546783e+03,3.954473674259050767e+03,1.599816708746246369e-03,1.599789825960333230e-03,1.482294226623107536e-03
2.400000000000000000e+02,3.954473674259050767e+03,4.051048224144554297e+03,2.513107166157658046e-03,2.513085931592840168e-03,2.301544611004543387e-03
2.400000000000000000e+02,4.051048224144554297e+03,4.147622774030057371e+03,3.682578907818590420e-03,3.682542424135728295e-03,3.447443517119017867e-03
2.400000000000000000e+02,4.147622774030057371e+03,4.244197323915561356e+03,5.117734247448787674e-03,5.117693094010010262e-03,4.927609582457799335e-03
2.400000000000000000e+02,4.244197323915561356e+03,4.340771873801065340e+03,6.787676132685745503e-03,6.787663397847918875e-03,6.678645480795093389e-03
2.400000000000000000e+02,4.340771873801065340e+03,4.437346423686569324e+03,8.673008974119269035e-03,8.673024467320458036e-03,8.641800912486813369e-03
2.400000000000000000e+02,4.437346423686569324e+03,4.533920973572073308e+03,1.073981384552218261e-02,1.073983332917488424e-02,1.075798546669985006e-02
2.400000000000000000e+02,4.533920973572073308e+03,4.630495523457577292e+03,1.288132941871092049e-02,1.288134788872392390e-02,1.291562922293989016e-02
2.400000000000000000e+02,4.630495523457577292e+03,4.727070073343080367e+03,1.511576077579159481e-02,1.511576497627030793e-02,1.514278985614589922e-02
2.400000000000000000e+02,4.727070073343080367e+03,4.823644623228584351e+03,1.757349775214799362e-02,1.757349128561726259e-02,1.758441371042891721e-02
2.400000000000000000e+02,4.823644623228584351e+03,4.920219173114088335e+03,2.033737622301131157e-02,2.033736775666325838e-02,2.033464453311331979e-02
2.400000000000000000e+02,4.920219173114088335e+03,5.016793722999592319e+03,2.337122225209229201e-02,2.337121429119113497e-02,2.336221917310035007e-02
2.400000000000000000e+02,5.016793722999592319e+03,5.113368272885096303e+03,2.648245043387839268e-02,2.648245490951727302e-02,2.647396546489380262e-02
2.400000000000000000e+02,5.113368272885096303e+03,5.209942822770600287e+03,2.944312477591407018e-02,2.944312983724984081e-02,2.943863002455329378e-02
2.400000000000000000e+02,5.209942822770600287e+03,5.306517372656104271e+03,3.203127486118237388e-02,3.203127638360730306e-02,3.203093116686167585e-02
2.400000000000000000e+02,5.306517372656104271e+03,5.403091922541608255e+03,3.420774673355105738e-02,3.420774673630176677e-02,3.420983494445697243e-02
2.400000000000000000e+02,5.403091922541608255e+03,5.499666472427110421e+03,3.603217289585976951e-02,3.603217303057055371e-02,3.603469260327023249e-02
2.400000000000000000e+02,5.499666472427110421e+03,5.596241022312614405e+03,3.754773064408006150e-02,3.754773245522263075e-02,3.754939784483159182e-02
2.400000000000000000e+02,5.596241022312614405e+03,5.692815572198118389e+03,3.871109830548665615e-02,3.871110196242490142e-02,3.871157842805957039e-02
2.400000000000000000e+02,5.692815572198118389e+03,5.789390122083622373e+03,3.948626984358027947e-02,3.948627202769169897e-02,3.948589017762608316e-02
2.400000000000000000e+02,5.789390122083622373e+03,5.885964671969126357e+03,3.988182594631330818e-02,3.988182185988244088e-02,3.988113438880488276e-02
2.400000000000000000e+02,5.885964671969126357e+03,5.982539221854630341e+03,3.996040711182387295e-02,3.996040052075224003e-02,3.995984338229194993e-02
2.400000000000000000e+02,5.982539221854630341e+03,6.079113771740134325e+03,3.974373377420504366e-02,3.974373415101090101e-02,3.974349069811299734e-02
2.400000000000000000e+02,6.079113771740134325e+03,6.175688321625637400e+03,3.909467238989670912e-02,3.909466875213836456e-02,3.909470442219663278e-02
2.400000000000000000e+02,6.175688321625637400e+03,6.272262871511141384e+03,3.785810339974577526e-02,3.785810436513908916e-02,3.785827930023992483e-02
2.400000000000000000e+02,6.272262871511141384e+03,6.368837421396645368e+03,3.606802229366445900e-02,3.606802058946432382e-02,3.606819680615974688e-02
2.400000000000000000e+02,6.368837421396645368e+03,6.465411971282149352e+03,3.396648314470952085e-02,3.396648610968468901e-02,3.396658492905150345e-02
2.400000000000000000e+02,6.465411971282149352e+03,6.561986521167653336e+03,3.192106740545667953e-02,3.192107137420881896e-02,3.192108017413240739e-02
2.400000000000000000e+02,6.561986521167653336e+03,6.658561071053157320e+03,3.012258091762395895e-02,3.012257840672276712e-02,3.012252858516518972e-02
2.400000000000000000e+02,6.658561071053157320e+03,6.755135620938661305e+03,2.841962238378565112e-02,2.841961738838597040e-02,2.841955533139252366e-02
2.400000000000000000e+02,6.755135620938661305e+03,6.851710170824163470e+03,2.658904293336657523e-02,2.658904346564244792e-02,2.658900770649323675e-02
2.400000000000000000e+02,6.851710170824163470e+03,6.948284720709667454e+03,2.451814949298339666e-02,2.451815247595433983e-02,2.451816086279690055e-02
2.400000000000000000e+02,6.948284720709667454e+03,7.044859270595171438e+03,2.225064678189249759e-02,2.225064849206131665e-02,2.225069434176304289e-02
2.400000000000000000e+02,7.044859270595171438e+03,7.141433820480675422e+03,1.999796227023094980e-02,1.999796470576875596e-02,1.999801900306496030e-02
2.400000000000000000e+02,7.141433820480675422e+03,7.238008370366179406e+03,1.787365660394148528e-02,1.787366982366828116e-02,1.787369031549484663e-02
2.400000000000000000e+02,7.238008370366179406e+03,7.334582920251683390e+03,1.589259296757665474e-02,1.589259490703224392e-02,1.589254527502987832e-02
2.400000000000000000e+02,7.334582920251683390e+03,7.431157470137187374e+03,1.408879047097613343e-02,1.408877862055964506e-02,1.408865513889577536e-02
2.400000000000000000e+02,7.431157470137187374e+03,7.527732020022690449e+03,1.256479409225139815e-02,1.256478457654818665e-02,1.256463701731292543e-02
2.400000000000000000e+02,7.527732020022690449e+03,7.624306569908194433e+03,1.132034315682432617e-02,1.132034152030529824e-02,1.132027064052399529e-02
2.400000000000000000e+02,7.624306569908194433e+03,7.720881119793698417e+03,1.022161221448404829e-02,1.022161507272476531e-02,1.022173485771297845e-02
2.400000000000000000e+02,7.720881119793698417e+03,7.817455669679202401e+03,9.198351353617731027e-03,9.198351494504037121e-03,9.198716030385701778e-03
2.400000000000000000e+02,7.817455669679202401e+03,7.914030219564706385e+03,8.216284253658674708e-03,8.216286453595207998e-03,8.216803712118553316e-03
2.400000000000000000e+02,7.914030219564706385e+03,8.010604769450210370e+03,7.203802247243818770e-03,7.203810849362189683e-03,7.204196803637147664e-03
2.400000000000000000e+02,8.010604769450210370e+03,8.107179319335714354e+03,6.115617829704217065e-03,6.115623680989121583e-03,6.115469465797056421e-03
2.400000000000000000e+02,8.107179319335714354e+03,8.203753869221218338e+03,5.044487870704958063e-03,5.044488118748677308e-03,5.043483758169407978e-03
2.400000000000000000e+02,8.203753869221218338e+03,8.300328419106723231e+03,4.157156135122967895e-03,4.157136204078683284e-03,4.155399166511516973e-03
2.400000000000000000e+02,8.300328419106723231e+03,8.396902968992224487e+03,3.547716523162621535e-03,3.547698314104446617e-03,3.546031027641899890e-03
2.400000000000000000e+02,8.396902968992224487e+03,8.493477518877729381e+03,3.138579661416832176e-03,3.138579761469546554e-03,3.138386662722004398e-03
2.400000000000000000e+02,8.493477518877729381e+03,8.590052068763232455e+03,2.769519018409665953e-03,2.769529178763997703e-03,2.772173777839549453e-03
2.400000000000000000e+02,8.590052068763232455e+03,8.686626618648737349e+03,2.402876900641295888e-03,2.402891440671069828e-03,2.408511019734231508e-03
2.400000000000000000e+02,8.686626618648737349e+03,8.783201168534240423e+03,2.060835616520928070e-03,2.060846265459824554e-03,2.067032213846163331e-03
2.400000000000000000e+02,8.783201168534240423e+03,8.879775718419745317e+03,1.759214659679992970e-03,1.759233460940697307e-03,1.760390655548088167e-03
2.400000000000000000e+02,8.879775718419745317e+03,8.976350268305248392e+03,1.528888327881032603e-03,1.528916915185425879e-03,1.517134091290624209e-03
2.400000000000000000e+02,8.976350268305248392e+03,9.072924818190751466e+03,1.330495014257981412e-03,1.330512210249785738e-03,1.298175682671274481e-03
2.400000000000000000e+02,9.072924818190751466e+03,9.169499368076256360e+03,1.140126023254620655e-03,1.140139449972791966e-03,1.083277753369121755e-03
